,Year,Week,Destination,Visitors,Bureau of Meteorology station number,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),Date_x,SnowDepth(cm)
3270,2023,3,Mt. Hotham,18549,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-06-24,2.0
3271,2023,3,Mt. Hotham,18549,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-06-25,2.0
3272,2023,3,Mt. Hotham,18549,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-06-26,2.0
3273,2023,3,Mt. Hotham,18549,83085,2.9090958655156745,-2.1545074897866545,4.99750022808138,2023-06-27,2.0
3274,2023,3,Mt. Hotham,18549,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-06-28,2.0
3275,2023,3,Mt. Hotham,18549,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-06-29,2.0
3276,2023,4,Mt. Hotham,33179,83085,-0.1,-2.1545074897866545,4.99750022808138,2023-06-30,0.0
3277,2023,4,Mt. Hotham,33179,83085,2.3,-1.8,0.4,2023-07-01,0.0
3278,2023,4,Mt. Hotham,33179,83085,6.8,-3.4,0.2,2023-07-02,0.0
3279,2023,4,Mt. Hotham,33179,83085,4.9,1.1,9.0,2023-07-03,0.0
3280,2023,4,Mt. Hotham,33179,83085,2.9,-0.3,14.2,2023-07-04,0.0
3281,2023,4,Mt. Hotham,33179,83085,1.8,-0.2,33.4,2023-07-05,0.0
3282,2023,4,Mt. Hotham,33179,83085,-1.5,-3.2,2.8,2023-07-06,0.0
3283,2023,5,Mt. Hotham,34315,83085,-0.8,-2.8,0.0,2023-07-07,7.0
3284,2023,5,Mt. Hotham,34315,83085,-0.5,-3.3,0.0,2023-07-08,7.0
3285,2023,5,Mt. Hotham,34315,83085,0.1,-3.2,0.0,2023-07-09,7.0
3286,2023,5,Mt. Hotham,34315,83085,0.1,-1.5,23.6,2023-07-10,7.0
3287,2023,5,Mt. Hotham,34315,83085,2.3,-1.8,2.6,2023-07-11,7.0
3288,2023,5,Mt. Hotham,34315,83085,1.1,-0.9,18.2,2023-07-12,7.0
3289,2023,5,Mt. Hotham,34315,83085,0.0,-2.1,0.6,2023-07-13,7.0
3290,2023,6,Mt. Hotham,44648,83085,-0.1,-2.2,1.0,2023-07-14,46.0
3291,2023,6,Mt. Hotham,44648,83085,2.6,-1.3,0.6,2023-07-15,46.0
3292,2023,6,Mt. Hotham,44648,83085,3.8,-1.2,0.6,2023-07-16,46.0
3293,2023,6,Mt. Hotham,44648,83085,2.5,-0.6,0.2,2023-07-17,46.0
3294,2023,6,Mt. Hotham,44648,83085,-1.2,-2.0,0.4,2023-07-18,46.0
3295,2023,6,Mt. Hotham,44648,83085,2.0,-5.8,0.0,2023-07-19,46.0
3296,2023,6,Mt. Hotham,44648,83085,0.3,-4.1,1.0,2023-07-20,46.0
3297,2023,7,Mt. Hotham,35497,83085,-2.2,-3.8,0.0,2023-07-21,54.0
3298,2023,7,Mt. Hotham,35497,83085,0.4,-4.8,1.8,2023-07-22,54.0
3299,2023,7,Mt. Hotham,35497,83085,0.8,-3.6,0.2,2023-07-23,54.0
3300,2023,7,Mt. Hotham,35497,83085,4.6,-3.6,0.2,2023-07-24,54.0
3301,2023,7,Mt. Hotham,35497,83085,6.5,0.0,0.0,2023-07-25,54.0
3302,2023,7,Mt. Hotham,35497,83085,3.7,0.3,0.0,2023-07-26,54.0
3303,2023,7,Mt. Hotham,35497,83085,1.7,0.1,0.0,2023-07-27,54.0
3304,2023,8,Mt. Hotham,34086,83085,2.8,0.1,7.6,2023-07-28,85.0
3305,2023,8,Mt. Hotham,34086,83085,3.0,0.4,13.8,2023-07-29,85.0
3306,2023,8,Mt. Hotham,34086,83085,1.1,-0.1,3.0,2023-07-30,85.0
3307,2023,8,Mt. Hotham,34086,83085,-0.1,-2.3,4.0,2023-07-31,85.0
3308,2023,8,Mt. Hotham,34086,83085,5.1,-1.9,0.2,2023-08-01,85.0
3309,2023,8,Mt. Hotham,34086,83085,3.6,-0.9,4.6,2023-08-02,85.0
3310,2023,8,Mt. Hotham,34086,83085,4.6,1.1,0.2,2023-08-03,85.0
3311,2023,9,Mt. Hotham,34067,83085,4.3,1.2,0.4,2023-08-04,100.0
3312,2023,9,Mt. Hotham,34067,83085,4.8,-0.7,32.6,2023-08-05,100.0
3313,2023,9,Mt. Hotham,34067,83085,4.5,-1.5,0.0,2023-08-06,100.0
3314,2023,9,Mt. Hotham,34067,83085,4.3,-1.3,0.0,2023-08-07,100.0
3315,2023,9,Mt. Hotham,34067,83085,3.9,-1.0,0.0,2023-08-08,100.0
3316,2023,9,Mt. Hotham,34067,83085,1.0,-2.0,0.0,2023-08-09,100.0
3317,2023,9,Mt. Hotham,34067,83085,2.6,-2.4,0.2,2023-08-10,100.0
3318,2023,10,Mt. Hotham,35521,83085,2.0,-3.4,1.8,2023-08-11,108.0
3319,2023,10,Mt. Hotham,35521,83085,-0.4,-2.8,0.6,2023-08-12,108.0
3320,2023,10,Mt. Hotham,35521,83085,0.0,-3.4,0.6,2023-08-13,108.0
3321,2023,10,Mt. Hotham,35521,83085,0.3,-3.4,6.6,2023-08-14,108.0
3322,2023,10,Mt. Hotham,35521,83085,0.9,-4.1,0.4,2023-08-15,108.0
3323,2023,10,Mt. Hotham,35521,83085,0.4,-3.5,3.8,2023-08-16,108.0
3324,2023,10,Mt. Hotham,35521,83085,2.4,-4.2,0.0,2023-08-17,108.0
3325,2023,11,Mt. Hotham,37115,83085,-0.7,-3.4,0.0,2023-08-18,108.0
3326,2023,11,Mt. Hotham,37115,83085,3.8,-5.3,0.0,2023-08-19,108.0
3327,2023,11,Mt. Hotham,37115,83085,5.6,-1.3,6.2,2023-08-20,108.0
3328,2023,11,Mt. Hotham,37115,83085,5.6,-0.2,0.0,2023-08-21,108.0
3329,2023,11,Mt. Hotham,37115,83085,3.5,1.9,15.0,2023-08-22,108.0
3330,2023,11,Mt. Hotham,37115,83085,3.8,-1.4,10.8,2023-08-23,108.0
3331,2023,11,Mt. Hotham,37115,83085,5.8,-1.2,0.0,2023-08-24,108.0
3332,2023,12,Mt. Hotham,30944,83085,6.3,-2.1,0.0,2023-08-25,91.0
3333,2023,12,Mt. Hotham,30944,83085,5.4,0.4,0.0,2023-08-26,91.0
3334,2023,12,Mt. Hotham,30944,83085,6.2,1.5,0.0,2023-08-27,91.0
3335,2023,12,Mt. Hotham,30944,83085,4.8,1.5,0.4,2023-08-28,91.0
3336,2023,12,Mt. Hotham,30944,83085,6.7,0.7,2.4,2023-08-29,91.0
3337,2023,12,Mt. Hotham,30944,83085,3.0,1.0,10.0,2023-08-30,91.0
3338,2023,12,Mt. Hotham,30944,83085,3.6,-2.5,9.8,2023-08-31,91.0
3339,2023,13,Mt. Hotham,22969,83085,5.6,-3.4,0.8,2023-09-01,89.0
3340,2023,13,Mt. Hotham,22969,83085,8.6,-3.0,0.0,2023-09-02,89.0
3341,2023,13,Mt. Hotham,22969,83085,9.9,2.3,0.0,2023-09-03,89.0
3342,2023,13,Mt. Hotham,22969,83085,9.3,1.2,0.0,2023-09-04,89.0
3343,2023,13,Mt. Hotham,22969,83085,2.9090958655156745,-2.1545074897866545,4.99750022808138,2023-09-05,89.0
3344,2023,13,Mt. Hotham,22969,83085,2.9090958655156745,-2.1545074897866545,4.99750022808138,2023-09-06,89.0
3345,2023,13,Mt. Hotham,22969,83085,2.9090958655156745,-2.1545074897866545,0.8,2023-09-07,89.0
3346,2023,14,Mt. Hotham,15149,83085,2.9090958655156745,-2.1545074897866545,20.4,2023-09-08,100.0
3347,2023,14,Mt. Hotham,15149,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-09,100.0
3348,2023,14,Mt. Hotham,15149,83085,2.9090958655156745,-2.1545074897866545,3.6,2023-09-10,100.0
3349,2023,14,Mt. Hotham,15149,83085,2.9090958655156745,-2.1545074897866545,4.4,2023-09-11,100.0
3350,2023,14,Mt. Hotham,15149,83085,2.9090958655156745,-2.1545074897866545,0.2,2023-09-12,100.0
3351,2023,14,Mt. Hotham,15149,83085,2.9090958655156745,-2.1545074897866545,0.2,2023-09-13,100.0
3352,2023,14,Mt. Hotham,15149,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-14,100.0
3353,2023,15,Mt. Hotham,9148,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-15,69.0
3354,2023,15,Mt. Hotham,9148,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-16,69.0
3355,2023,15,Mt. Hotham,9148,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-17,69.0
3356,2023,15,Mt. Hotham,9148,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-18,69.0
3357,2023,15,Mt. Hotham,9148,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-19,69.0
3358,2023,15,Mt. Hotham,9148,83085,2.9090958655156745,-2.1545074897866545,0.0,2023-09-20,69.0
3359,2023,15,Mt. Hotham,9148,83085,2.9090958655156745,-2.1545074897866545,24.4,2023-09-21,69.0
3360,2024,1,Mt. Hotham,2079,83085,3.5,-0.7,0.0,2024-06-09,0.0
3361,2024,1,Mt. Hotham,2079,83085,3.7,-5.2,2.6,2024-06-10,0.0
3362,2024,1,Mt. Hotham,2079,83085,0.6,-2.8,8.0,2024-06-11,0.0
3363,2024,1,Mt. Hotham,2079,83085,2.8,-2.5,45.2,2024-06-12,0.0
3364,2024,1,Mt. Hotham,2079,83085,4.3,-4.9,0.0,2024-06-13,0.0
3365,2024,1,Mt. Hotham,2079,83085,0.2,-3.4,0.0,2024-06-14,0.0
3366,2024,1,Mt. Hotham,2079,83085,-0.3,-2.7,0.4,2024-06-15,0.0
3367,2024,2,Mt. Hotham,4269,83085,-1.7,-5.4,4.99750022808138,2024-06-16,0.0
3368,2024,2,Mt. Hotham,4269,83085,-0.7,-4.7,0.0,2024-06-17,0.0
3369,2024,2,Mt. Hotham,4269,83085,1.1,-5.9,0.0,2024-06-18,0.0
3370,2024,2,Mt. Hotham,4269,83085,2.2,-4.6,0.0,2024-06-19,0.0
3371,2024,2,Mt. Hotham,4269,83085,1.6,-4.2,0.0,2024-06-20,0.0
3372,2024,2,Mt. Hotham,4269,83085,-0.9,-4.4,0.0,2024-06-21,0.0
3373,2024,2,Mt. Hotham,4269,83085,1.6,-5.7,0.0,2024-06-22,0.0
3374,2024,3,Mt. Hotham,6033,83085,4.2,-5.0,0.0,2024-06-23,24.0
3375,2024,3,Mt. Hotham,6033,83085,0.5,-2.8,0.0,2024-06-24,24.0
3376,2024,3,Mt. Hotham,6033,83085,0.2,-4.0,0.2,2024-06-25,24.0
3377,2024,3,Mt. Hotham,6033,83085,-0.7,-2.1,2.2,2024-06-26,24.0
3378,2024,3,Mt. Hotham,6033,83085,-0.2,-1.9,10.6,2024-06-27,24.0
3379,2024,3,Mt. Hotham,6033,83085,0.1,-3.3,4.8,2024-06-28,24.0
3380,2024,3,Mt. Hotham,6033,83085,0.0,-1.5,0.0,2024-06-29,24.0
3381,2024,4,Mt. Hotham,11558,83085,-3.5,-5.4,17.8,2024-06-30,40.0
3382,2024,4,Mt. Hotham,11558,83085,-1.4,-6.6,0.0,2024-07-01,40.0
3383,2024,4,Mt. Hotham,11558,83085,0.1,-6.5,0.0,2024-07-02,40.0
3384,2024,4,Mt. Hotham,11558,83085,-0.2,-5.4,0.0,2024-07-03,40.0
3385,2024,4,Mt. Hotham,11558,83085,0.0,-5.4,0.0,2024-07-04,40.0
3386,2024,4,Mt. Hotham,11558,83085,2.6,-3.4,0.0,2024-07-05,40.0
3387,2024,4,Mt. Hotham,11558,83085,4.9,-2.2,0.0,2024-07-06,40.0
3388,2024,5,Mt. Hotham,27353,83085,3.8,-1.1,0.0,2024-07-07,48.0
3389,2024,5,Mt. Hotham,27353,83085,1.9,-0.5,0.0,2024-07-08,48.0
3390,2024,5,Mt. Hotham,27353,83085,0.9,0.5,11.6,2024-07-09,48.0
3391,2024,5,Mt. Hotham,27353,83085,4.9,0.0,8.4,2024-07-10,48.0
3392,2024,5,Mt. Hotham,27353,83085,1.6,-3.0,4.0,2024-07-11,48.0
3393,2024,5,Mt. Hotham,27353,83085,0.1,-3.1,2.4,2024-07-12,48.0
3394,2024,5,Mt. Hotham,27353,83085,-0.9,-4.3,0.8,2024-07-13,48.0
3395,2024,6,Mt. Hotham,31258,83085,-3.0,-4.8,0.0,2024-07-14,94.0
3396,2024,6,Mt. Hotham,31258,83085,0.1,-6.3,0.6,2024-07-15,94.0
3397,2024,6,Mt. Hotham,31258,83085,0.1,-4.8,1.4,2024-07-16,94.0
3398,2024,6,Mt. Hotham,31258,83085,-1.2,-3.9,1.4,2024-07-17,94.0
3399,2024,6,Mt. Hotham,31258,83085,-1.3,-5.6,0.0,2024-07-18,94.0
3400,2024,6,Mt. Hotham,31258,83085,-1.5,-5.7,0.0,2024-07-19,94.0
3401,2024,6,Mt. Hotham,31258,83085,-1.9,-4.9,21.6,2024-07-20,94.0
3402,2024,7,Mt. Hotham,36427,83085,0.1,-4.1,2.6,2024-07-21,64.0
3403,2024,7,Mt. Hotham,36427,83085,0.1,-3.8,18.0,2024-07-22,64.0
3404,2024,7,Mt. Hotham,36427,83085,0.1,-0.6,3.6,2024-07-23,64.0
3405,2024,7,Mt. Hotham,36427,83085,0.1,-2.2,0.0,2024-07-24,64.0
3406,2024,7,Mt. Hotham,36427,83085,0.1,-2.1,0.2,2024-07-25,64.0
3407,2024,7,Mt. Hotham,36427,83085,-0.7,-2.7,28.2,2024-07-26,64.0
3408,2024,7,Mt. Hotham,36427,83085,-0.6,-3.9,0.0,2024-07-27,64.0
3409,2024,8,Mt. Hotham,24401,83085,-4.2,-6.7,7.0,2024-07-28,104.0
3410,2024,8,Mt. Hotham,24401,83085,-3.9,-8.8,0.0,2024-07-29,104.0
3411,2024,8,Mt. Hotham,24401,83085,0.1,-8.6,0.0,2024-07-30,104.0
3412,2024,8,Mt. Hotham,24401,83085,3.3,-7.0,0.0,2024-07-31,104.0
3413,2024,8,Mt. Hotham,24401,83085,3.3,-1.8,0.2,2024-08-01,104.0
3414,2024,8,Mt. Hotham,24401,83085,0.3,-3.0,0.0,2024-08-02,104.0
3415,2024,8,Mt. Hotham,24401,83085,-0.8,-3.1,0.0,2024-08-03,104.0
3416,2024,9,Mt. Hotham,25904,83085,0.6,-4.8,0.0,2024-08-04,98.0
3417,2024,9,Mt. Hotham,25904,83085,-1.3,-3.8,1.8,2024-08-05,98.0
3418,2024,9,Mt. Hotham,25904,83085,-1.1,-4.6,4.8,2024-08-06,98.0
3419,2024,9,Mt. Hotham,25904,83085,0.6,-2.8,0.0,2024-08-07,98.0
3420,2024,9,Mt. Hotham,25904,83085,1.4,-4.2,0.0,2024-08-08,98.0
3421,2024,9,Mt. Hotham,25904,83085,3.2,-1.4,0.2,2024-08-09,98.0
3422,2024,9,Mt. Hotham,25904,83085,6.2,-2.1,0.0,2024-08-10,98.0
3423,2024,10,Mt. Hotham,25139,83085,6.3,0.9,0.0,2024-08-11,95.0
3424,2024,10,Mt. Hotham,25139,83085,5.2,1.9,0.0,2024-08-12,95.0
3425,2024,10,Mt. Hotham,25139,83085,3.7,1.8,0.2,2024-08-13,95.0
3426,2024,10,Mt. Hotham,25139,83085,5.3,1.6,0.2,2024-08-14,95.0
3427,2024,10,Mt. Hotham,25139,83085,8.5,1.8,0.0,2024-08-15,95.0
3428,2024,10,Mt. Hotham,25139,83085,4.1,2.6,0.2,2024-08-16,95.0
3429,2024,10,Mt. Hotham,25139,83085,0.9,-1.0,32.2,2024-08-17,95.0
3430,2024,11,Mt. Hotham,24260,83085,1.9,-0.6,5.2,2024-08-18,90.0
3431,2024,11,Mt. Hotham,24260,83085,2.8,-0.6,0.0,2024-08-19,90.0
3432,2024,11,Mt. Hotham,24260,83085,4.8,0.3,0.0,2024-08-20,90.0
3433,2024,11,Mt. Hotham,24260,83085,2.1,1.2,12.6,2024-08-21,90.0
3434,2024,11,Mt. Hotham,24260,83085,1.3,-0.8,26.2,2024-08-22,90.0
3435,2024,11,Mt. Hotham,24260,83085,4.3,-0.4,0.2,2024-08-23,90.0
3436,2024,11,Mt. Hotham,24260,83085,7.1,0.5,6.8,2024-08-24,90.0
3437,2024,12,Mt. Hotham,19289,83085,7.9,3.1,1.6,2024-08-25,119.0
3438,2024,12,Mt. Hotham,19289,83085,1.8,-0.9,70.6,2024-08-26,119.0
3439,2024,12,Mt. Hotham,19289,83085,3.7,0.1,2.0,2024-08-27,119.0
3440,2024,12,Mt. Hotham,19289,83085,0.3,0.2,3.0,2024-08-28,119.0
3441,2024,12,Mt. Hotham,19289,83085,2.1,-3.4,8.6,2024-08-29,119.0
3442,2024,12,Mt. Hotham,19289,83085,2.7,-2.2,8.2,2024-08-30,119.0
3443,2024,12,Mt. Hotham,19289,83085,1.6,-1.2,9.0,2024-08-31,119.0
3444,2024,13,Mt. Hotham,14487,83085,3.6,-0.8,7.8,2024-09-01,97.0
3445,2024,13,Mt. Hotham,14487,83085,-3.1,-4.8,4.8,2024-09-02,97.0
3446,2024,13,Mt. Hotham,14487,83085,4.0,-5.4,1.6,2024-09-03,97.0
3447,2024,13,Mt. Hotham,14487,83085,5.8,-3.2,0.2,2024-09-04,97.0
3448,2024,13,Mt. Hotham,14487,83085,8.4,1.1,1.2,2024-09-05,97.0
3449,2024,13,Mt. Hotham,14487,83085,9.4,4.0,0.0,2024-09-06,97.0
3450,2024,13,Mt. Hotham,14487,83085,4.9,-0.4,20.6,2024-09-07,97.0
3451,2024,14,Mt. Hotham,2700,83085,1.6,-1.2,0.2,2024-09-08,88.0
3452,2024,14,Mt. Hotham,2700,83085,5.8,-1.2,9.6,2024-09-09,88.0
3453,2024,14,Mt. Hotham,2700,83085,9.4,-0.8,0.0,2024-09-10,88.0
3454,2024,14,Mt. Hotham,2700,83085,7.3,1.9,0.0,2024-09-11,88.0
3455,2024,14,Mt. Hotham,2700,83085,1.6,-1.2,19.8,2024-09-12,88.0
3456,2024,14,Mt. Hotham,2700,83085,6.6,-3.2,0.0,2024-09-13,88.0
3457,2024,14,Mt. Hotham,2700,83085,0.1,-1.3,0.0,2024-09-14,88.0
3458,2024,15,Mt. Hotham,0,83085,0.7,-7.5,3.0,2024-09-15,83.0
3459,2024,15,Mt. Hotham,0,83085,1.3,-6.5,0.0,2024-09-16,83.0
3460,2024,15,Mt. Hotham,0,83085,4.4,-3.6,0.4,2024-09-17,83.0
3461,2024,15,Mt. Hotham,0,83085,4.5,-2.7,0.0,2024-09-18,83.0
3462,2024,15,Mt. Hotham,0,83085,0.1,-1.6,0.0,2024-09-19,83.0
3463,2024,15,Mt. Hotham,0,83085,0.1,-3.9,1.4,2024-09-20,83.0
3464,2024,15,Mt. Hotham,0,83085,0.6,-3.1,25.6,2024-09-21,83.0
4095,2020,1,Falls Creek,2905,83084,5.2,-1.7,0.0,2020-06-09,27.0
4096,2020,1,Falls Creek,2905,83084,4.6,1.2,0.0,2020-06-10,27.0
4097,2020,1,Falls Creek,2905,83084,5.4,0.5,0.0,2020-06-11,27.0
4098,2020,1,Falls Creek,2905,83084,4.7,-0.7,0.2,2020-06-12,27.0
4099,2020,1,Falls Creek,2905,83084,4.9,1.0,0.4,2020-06-13,27.0
4100,2020,1,Falls Creek,2905,83084,0.3,-0.4,25.8,2020-06-14,27.0
4101,2020,1,Falls Creek,2905,83084,2.7,-1.7,2.0,2020-06-15,27.0
4102,2020,2,Falls Creek,1931,83084,3.0,0.2,38.8,2020-06-16,22.0
4103,2020,2,Falls Creek,1931,83084,4.3,-0.3,6.0,2020-06-17,22.0
4104,2020,2,Falls Creek,1931,83084,4.0,-0.1,0.0,2020-06-18,22.0
4105,2020,2,Falls Creek,1931,83084,3.9,1.3,1.2,2020-06-19,22.0
4106,2020,2,Falls Creek,1931,83084,3.2,2.5,15.4,2020-06-20,22.0
4107,2020,2,Falls Creek,1931,83084,-0.8,-1.7,31.4,2020-06-21,22.0
4108,2020,2,Falls Creek,1931,83084,-1.1,-3.7,1.4,2020-06-22,22.0
4109,2020,3,Falls Creek,1672,83084,1.9,-2.5,0.0,2020-06-23,58.0
4110,2020,3,Falls Creek,1672,83084,4.6,-2.0,10.6,2020-06-24,58.0
4111,2020,3,Falls Creek,1672,83084,0.4,0.0,0.2,2020-06-25,58.0
4112,2020,3,Falls Creek,1672,83084,2.0,-4.5,1.0,2020-06-26,58.0
4113,2020,3,Falls Creek,1672,83084,1.6,-4.3,3.4,2020-06-27,58.0
4114,2020,3,Falls Creek,1672,83084,3.3,-3.0,0.4,2020-06-28,58.0
4115,2020,3,Falls Creek,1672,83084,4.1,-2.3,0.4,2020-06-29,58.0
4116,2020,4,Falls Creek,4208,83084,1.7,-1.9,0.4,2020-06-30,54.0
4117,2020,4,Falls Creek,4208,83084,3.6,-1.7,1.2,2020-07-01,54.0
4118,2020,4,Falls Creek,4208,83084,-0.5,-1.2,16.8,2020-07-02,54.0
4119,2020,4,Falls Creek,4208,83084,-2.0,-3.4,0.0,2020-07-03,54.0
4120,2020,4,Falls Creek,4208,83084,-0.1,-5.8,0.0,2020-07-04,54.0
4121,2020,4,Falls Creek,4208,83084,2.4,-4.2,0.0,2020-07-05,54.0
4122,2020,4,Falls Creek,4208,83084,1.8,-2.8,9.4,2020-07-06,54.0
4123,2020,5,Falls Creek,7199,83084,4.1,-2.5,2.4,2020-07-07,74.0
4124,2020,5,Falls Creek,7199,83084,2.9,-2.0,3.6,2020-07-08,74.0
4125,2020,5,Falls Creek,7199,83084,2.7,-0.7,1.2,2020-07-09,74.0
4126,2020,5,Falls Creek,7199,83084,1.8,-0.5,0.6,2020-07-10,74.0
4127,2020,5,Falls Creek,7199,83084,1.7,0.1,2.8,2020-07-11,74.0
4128,2020,5,Falls Creek,7199,83084,0.0,-0.6,0.6,2020-07-12,74.0
4129,2020,5,Falls Creek,7199,83084,0.9,-1.2,0.0,2020-07-13,74.0
4130,2020,6,Falls Creek,8741,83084,0.7,-1.7,21.4,2020-07-14,66.0
4131,2020,6,Falls Creek,8741,83084,0.1,-2.6,4.4,2020-07-15,66.0
4132,2020,6,Falls Creek,8741,83084,-0.3,-4.7,1.8,2020-07-16,66.0
4133,2020,6,Falls Creek,8741,83084,5.7,-3.5,1.4,2020-07-17,66.0
4134,2020,6,Falls Creek,8741,83084,2.7,-1.2,0.6,2020-07-18,66.0
4135,2020,6,Falls Creek,8741,83084,0.0,-1.2,0.0,2020-07-19,66.0
4136,2020,6,Falls Creek,8741,83084,-1.0,-4.3,1.4,2020-07-20,66.0
4137,2020,7,Falls Creek,6964,83084,3.3,-3.5,1.4,2020-07-21,79.0
4138,2020,7,Falls Creek,6964,83084,4.8,-1.5,2.6,2020-07-22,79.0
4139,2020,7,Falls Creek,6964,83084,6.6,-0.9,0.0,2020-07-23,79.0
4140,2020,7,Falls Creek,6964,83084,4.5,1.2,0.0,2020-07-24,79.0
4141,2020,7,Falls Creek,6964,83084,7.0,1.1,0.0,2020-07-25,79.0
4142,2020,7,Falls Creek,6964,83084,3.1,-1.5,0.4,2020-07-26,79.0
4143,2020,7,Falls Creek,6964,83084,1.7,0.2,5.2,2020-07-27,79.0
4144,2020,8,Falls Creek,3407,83084,2.1,-0.2,22.2,2020-07-28,80.0
4145,2020,8,Falls Creek,3407,83084,6.6,-1.1,1.6,2020-07-29,80.0
4146,2020,8,Falls Creek,3407,83084,6.1,-2.3,0.0,2020-07-30,80.0
4147,2020,8,Falls Creek,3407,83084,7.0,-5.3,0.0,2020-07-31,80.0
4148,2020,8,Falls Creek,3407,83084,4.8,0.7,0.0,2020-08-01,80.0
4149,2020,8,Falls Creek,3407,83084,6.9,-1.5,0.2,2020-08-02,80.0
4150,2020,8,Falls Creek,3407,83084,2.2,-1.1,0.0,2020-08-03,80.0
4151,2020,9,Falls Creek,4837,83084,-4.0,-4.2,2.4,2020-08-04,83.0
4152,2020,9,Falls Creek,4837,83084,-1.4,-7.1,0.2,2020-08-05,83.0
4153,2020,9,Falls Creek,4837,83084,1.2,-7.6,0.6,2020-08-06,83.0
4154,2020,9,Falls Creek,4837,83084,-0.1,-5.2,1.6,2020-08-07,83.0
4155,2020,9,Falls Creek,4837,83084,1.3,-2.7,0.0,2020-08-08,83.0
4156,2020,9,Falls Creek,4837,83084,0.5,-1.8,29.2,2020-08-09,83.0
4157,2020,9,Falls Creek,4837,83084,6.2,-3.1,8.6,2020-08-10,83.0
4158,2020,10,Falls Creek,4869,83084,7.0,-2.6,1.2,2020-08-11,115.0
4159,2020,10,Falls Creek,4869,83084,2.5,-1.4,0.8,2020-08-12,115.0
4160,2020,10,Falls Creek,4869,83084,3.2,0.1,31.8,2020-08-13,115.0
4161,2020,10,Falls Creek,4869,83084,2.8,0.1,15.2,2020-08-14,115.0
4162,2020,10,Falls Creek,4869,83084,1.5,0.5,10.0,2020-08-15,115.0
4163,2020,10,Falls Creek,4869,83084,1.5,0.0,1.6,2020-08-16,115.0
4164,2020,10,Falls Creek,4869,83084,3.2,-1.4,1.4,2020-08-17,115.0
4165,2020,11,Falls Creek,0,83084,0.7,-2.1,0.0,2020-08-18,172.0
4166,2020,11,Falls Creek,0,83084,-1.1,-1.8,9.2,2020-08-19,172.0
4167,2020,11,Falls Creek,0,83084,-0.8,-3.0,0.0,2020-08-20,172.0
4168,2020,11,Falls Creek,0,83084,-1.5,-2.5,0.0,2020-08-21,172.0
4169,2020,11,Falls Creek,0,83084,-3.1,-6.2,0.0,2020-08-22,172.0
4170,2020,11,Falls Creek,0,83084,-1.6,-6.7,0.0,2020-08-23,172.0
4171,2020,11,Falls Creek,0,83084,0.3,-7.6,1.6,2020-08-24,172.0
4172,2020,12,Falls Creek,0,83084,0.8,-7.2,6.2,2020-08-25,156.0
4173,2020,12,Falls Creek,0,83084,1.9,-4.4,3.2,2020-08-26,156.0
4174,2020,12,Falls Creek,0,83084,0.2,-3.6,5.2,2020-08-27,156.0
4175,2020,12,Falls Creek,0,83084,4.9,-5.2,0.4,2020-08-28,156.0
4176,2020,12,Falls Creek,0,83084,5.7,-2.4,3.0,2020-08-29,156.0
4177,2020,12,Falls Creek,0,83084,5.2,1.7,0.2,2020-08-30,156.0
4178,2020,12,Falls Creek,0,83084,2.0,-3.7,0.4,2020-08-31,156.0
4179,2020,13,Falls Creek,0,83084,2.6,-3.1,0.2,2020-09-01,183.0
4180,2020,13,Falls Creek,0,83084,7.9,-0.9,0.0,2020-09-02,183.0
4181,2020,13,Falls Creek,0,83084,4.5,0.9,0.2,2020-09-03,183.0
4182,2020,13,Falls Creek,0,83084,2.0,-1.6,1.2,2020-09-04,183.0
4183,2020,13,Falls Creek,0,83084,5.4,-2.5,1.0,2020-09-05,183.0
4184,2020,13,Falls Creek,0,83084,6.7,-1.2,0.6,2020-09-06,183.0
4185,2020,13,Falls Creek,0,83084,8.2,1.5,0.0,2020-09-07,183.0
4186,2020,14,Falls Creek,0,83084,9.3,4.4,0.2,2020-09-08,180.0
4187,2020,14,Falls Creek,0,83084,6.4,0.4,4.8,2020-09-09,180.0
4188,2020,14,Falls Creek,0,83084,11.1,-0.7,0.2,2020-09-10,180.0
4189,2020,14,Falls Creek,0,83084,11.1,1.2,0.2,2020-09-11,180.0
4190,2020,14,Falls Creek,0,83084,4.7,1.0,0.0,2020-09-12,180.0
4191,2020,14,Falls Creek,0,83084,6.2,1.9,14.0,2020-09-13,180.0
4192,2020,14,Falls Creek,0,83084,9.6,-0.1,5.2,2020-09-14,180.0
4193,2020,15,Falls Creek,0,83084,11.3,3.4,0.0,2020-09-15,155.0
4194,2020,15,Falls Creek,0,83084,8.2,3.0,0.0,2020-09-16,155.0
4195,2020,15,Falls Creek,0,83084,10.1,4.1,0.0,2020-09-17,155.0
